error,tidy_url
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journal.uad.ac.id/index.php/bahastra
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://ejournal.litbang.depkes.go.id/index.php/blb
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1522 milliseconds with 0 bytes received
",http://www.balimedicaljournal.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1435 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/bjdm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2269 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/bjmg
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1904 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/bjes
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/bjlp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2215 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/bjreecm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1945 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/bj
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 164747 bytes received
",http://ejournal-balitbang.kkp.go.id/index.php/bawal
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs-o.library.ubc.ca/index.php/bctj
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: jbehbood.hbi.ir
",http://jbehbood.hbi.ir
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/cttr
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://jurnal.ugm.ac.id/bip
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1905 milliseconds with 0 bytes received
",http://jurnalbeta.ac.id/index.php/betajtm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://journal.wima.ac.id/index.php/bw/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1471 milliseconds with 0 bytes received
",https://bit.mephi.ru
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://periodicos.ufrn.br/bibliocanto
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://revistas.bnjm.cu/index.php/anales
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.bg.up.krakow.pl/newbie/index.php/bie
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 5581 bytes received
",http://ohhp.ssu.ac.ir/index.php?slc_lang=en&sid=1 2.	ohhp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2866 milliseconds with 0 bytes received
",http://www.bio-conferences.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://www.clbme.bas.bg/bioautomation
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1346 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/biorc
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1903 milliseconds with 4741 bytes received
",http://fkip.ummetro.ac.id/journal/index.php/biologi/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1 milliseconds with 0 out of 0 bytes received
",http://bi.tbzmed.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ojs.uma.ac.id/index.php/biolink/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/biolet
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://biomed-data.eu/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2587 milliseconds with 0 bytes received
",http://www.pdt-journal.com/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.biomedicinskaistrazivanja.com/en/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://www.degruyter.com/view/j/bmc
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1 milliseconds with 0 out of 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/biosaintifika
"Error in curl::curl_fetch_memory(url, handle = handle): SSL read: error:00000000:lib(0):func(0):reason(0), errno 104
",https://academic.oup.com/biohorizons
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://biotech-health.com/?page=home
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1545 milliseconds with 0 bytes received
",http://biosains.mipa.uns.ac.id/c/index.htm
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://journal-biotika.com
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://journal.biotrop.org/index.php/biotropia
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://biovalentia.mipa.unsri.ac.id/index.php/biovalentia
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 3513 bytes received
",http://biomechanics.iauh.ac.ir/index.php?&slct_pg_id=10&sid=1&slc_lang=en
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1058 milliseconds with 58338 bytes received
",http://www.jbmb.or.kr/index.html
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2077 milliseconds with 0 bytes received
",http://www.bmgn-lchr.nl
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.degruyter.com/view/j/bgs
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://www.bstjournal.com/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://revistas.bvs-vet.org.br/bia
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://revistas.fee.tche.br/index.php/boletim-geografico-rs
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://revistas.ufg.br/index.php/bgg
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2658 milliseconds with 8117 out of 63613 bytes received
",http://publicaciones.banrepcultural.org/index.php/boletin_cultural
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://revistas.uis.edu.co/index.php/revistaboletindegeologia
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://btfp.sp.unipi.it/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2851 milliseconds with 0 bytes received
",http://www.journals.elsevier.com/borsa-istanbul-review/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1954 milliseconds with 0 bytes received
",http://lawjournal.ub.ac.id/index.php/law
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www5.bahiana.edu.br/index.php/medicine
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2685 milliseconds with 0 bytes received
",http://www.thieme.com/bns
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1246 milliseconds with 12046 out of 13863 bytes received
",http://www.bricslawjournal.com
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnal.unublitar.ac.id/index.php/briliant
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1510 milliseconds with 0 bytes received
",https://www.degruyter.com/view/j/bjals
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://bud-arch.pollub.pl
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/brj
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.unud.ac.id/index.php/buletinfisika
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2019 milliseconds with 0 bytes received
",http://journal.ugm.ac.id/buletinpeternakan/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1125 milliseconds with 9747 bytes received
",http://online.bpostel.com
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2047 milliseconds with 0 bytes received
",http://jurnal.ugm.ac.id/buletinpsikologi
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/bse
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/buletinvet
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.degruyter.com/view/j/bsaft
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1491 milliseconds with 0 bytes received
",http://bulletin.tomsk.ru/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 28196 bytes received
",http://www.israbat.ac.ma/?page_id=251
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://www.bmeb-bi.org/index.php/bemp
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: mnpublishers.com
",http://mnpublishers.com/all-journals/bes/bes
